iata1,lat1,long1
AYP,-13.1971352,-74.24702062
FTL,61.88313596,-162.0829068
MXM,-21.7499427,43.36655842
TNL,49.56652024,25.5999236
ARS,-15.8999427,-52.23317416
BUO,9.52242168,45.55404889
PTF,-17.78325057,177.2162338
WEI,-12.68353704,141.8829832
BVU,61.16928951,-151.0357334
RED,40.68323146,-77.61646294
EDR,-14.89996179,141.6163292
CLH,-31.83323146,149.6995989
AKA,32.66653933,109.1997135
SAD,32.83321237,-109.7164056
JIA,-11.49992359,-58.88319327
TBK,-15.64996179,130.4829832
EIK,46.6787624,38.21212756
BFQ,7.58330785,-78.16644383
LBM,-18.49990449,36.16655842
ITP,-21.21881205,-41.87486629
AIY,39.35987393,-74.45700916
KUR,38.3998854,71.11644384
ATR,20.49935063,-13.04633307
SPP,-14.63743314,17.72549656
GNM,-14.29996179,-42.78323147
YYM,49.86652023,-114.1663865
LVR,-13.03716576,-55.94203589
ART,43.99067989,-76.02118029
BRG,37.11657753,-82.83311686
TII,32.86655843,65.63313597
KFS,41.30540488,33.79102367
YPI,54.4998472,-130.3329832
JAU,-11.74996179,-75.24980901
AHL,2.48330786,-59.31652023
JMO,28.78321237,83.73311686
KAS,-27.99992359,18.73326965
YLD,47.81928952,-83.35255919
BID,41.16652023,-71.57899159
MSF,-22.51655843,134.9996562
YXI,45.5498663,-77.41644384
LOE,17.4499045,101.7330596
PTD,56.2498281,-134.6496371
BQB,-33.71653933,115.2496753
MWP,27.99992359,85.33309777
BWP,-3.01661573,141.1496562
SAU,-10.48326966,121.8996944
TGT,-5.08940029,39.07012986
BIP,-16.1499236,143.749618
PHT,36.33351795,-88.38311688
JOP,-4.74998088,145.0163102
ELE,8.16663483,-77.83309778
LMN,4.66661572,114.9996944
KRG,4.01665392,-59.51648203
VRS,38.43323146,-92.8497708
SNR,47.29096638,-2.18216194
GWA,20.99994269,93.9997517
RJH,24.43326966,88.61642474
HKY,35.73850266,-81.39144384
EDO,39.58321237,27.03323147
PID,25.08323146,-77.29978991
KYP,19.43325055,93.53307868
UIL,47.89984719,-124.6330405
XSM,38.28323147,-76.63309777
KDW,7.29998089,80.63313597
JTY,36.57988922,26.37576392
GOB,7.01384643,39.98044308
CML,-19.93326966,138.1163102
JCT,30.48323146,-99.76638654
TRB,8.07828494,-76.74786095
NUB,-14.27160045,135.7160237
CVU,39.6998663,-31.09990449
ONA,44.07650877,-91.70586324
DHL,13.73743314,44.72904888
GEB,0.08330785,129.4163101
CSR,5.83326966,-68.13311688
TPJ,27.3499045,87.68307868
QNY,40.74986629,-73.9997899
AML,8.26661572,-82.86646294
SBI,12.48328875,-13.29992359
ORA,-23.33325056,-64.16648204
PSH,54.4998472,8.11661572
BZH,-16.81661572,28.34988539
BGL,28.21518333,83.68309778
ANP,38.98321236,-76.4997708
PBF,34.17542015,-91.93533229
TJS,2.8499427,117.3663483
BCU,10.36661572,9.79996179
MEQ,4.14998089,96.11642475
CFA,58.21650113,-157.4995989
IUE,-19.08323146,-169.9329259
VOI,8.41661573,-9.74994269
MEI,32.33708937,-88.74894956
EWE,-5.48330785,138.0829641
MOO,-28.09933155,140.1966005
AYG,1.53328876,-73.93315507
PEH,-35.8498854,-61.86652023
NHX,30.39992359,-87.68307868
OBE,27.24992359,-80.83309777
AUB,-5.76663481,-63.3498472
CMV,-36.9998663,175.6662147
GKK,0.73080595,73.4328495
KKC,16.46493505,102.7863827
CVR,41.21653933,-86.41644384
HLG,40.18321236,-80.64980901
ERQ,-20.97656607,141.0082506
THA,35.36653933,-86.18307867
CKZ,40.13319326,26.3998854
ZAT,27.31655844,103.7997135
DVR,-13.74992359,130.6830023
ELN,46.98317417,-120.5663675
HEI,54.15315125,8.90162337
AYC,8.59996179,-73.61648204
NUA,6.96663482,80.76646294
EPU,58.41869747,24.80603513
CIZ,-4.08328876,-63.13315507
HMI,42.91655842,93.41642475
RZH,34.66655843,-117.9996944
MYL,44.91652023,-116.0997135
ELG,30.56739876,2.86466767
ENN,64.56646294,-149.116272
KAF,-6.28326966,155.3495798
YLF,54.18317417,-72.48311686
CYA,18.2696333,-73.7881398
MPI,9.57828493,-79.84285713
BBH,54.33735675,12.69992359
PRE,5.69994269,-71.98315507
DIC,3.41665392,26.7499618
WKA,-44.73317417,169.2495607
RFN,66.40622611,-15.9182773
ROX,48.84986629,-95.76640564
WME,-27.28710847,120.5491215
JIR,27.63323146,86.23309777
BZA,13.94994268,-84.5997708
SGX,-10.68661191,35.5773873
POC,34.03321236,-117.5163483
FKL,41.37902978,-79.85953017
HIL,6.08330786,44.76652023
LCI,43.57127577,-71.42091291
PSL,56.23315507,-3.56665392
HUU,-9.86659662,-76.21644384
YBS,52.60651259,-90.37671886
MQD,-41.2498854,-68.73311687
IQM,38.13323146,85.53311686
JAG,28.2999236,68.4497899
MBI,-8.91468676,33.46186019
PAJ,33.8998854,70.09978991
RFK,32.96653932,-90.81640564
BVF,-16.9999045,178.4995416
BRX,18.21657753,-71.11644384
ESE,31.86657752,-116.6163483
AUY,-20.33325055,169.6662147
TBE,-4.1999427,143.5163102
WOL,-34.56657752,150.782945
KRV,2.98326965,36.11653932
KLK,-6.78328876,25.78326966
TPN,-0.76661573,-75.53313597
TRR,8.53687929,81.18311688
BZK,53.26650113,34.33321236
IEG,51.93317417,15.51657753
BBN,3.68330785,115.4663675
EOI,59.18319327,-2.78330785
KMS,6.71247135,-1.59110006
ARD,-8.68326966,124.5330023
YKD,44.20124139,-81.60647439
SKI,36.83319327,6.96663482
BKM,3.96663481,115.6163675
SBX,48.4998472,-111.8496944
LMR,-28.36655843,23.44990449
ICA,4.33326965,-61.73313597
YET,53.58317416,-116.4663483
PUC,39.60962566,-110.7524828
CAX,54.93649732,-2.80943467
JLN,37.14957982,-94.49753628
GOG,-22.50464094,18.97465622
ENU,6.47549656,7.56606187
KGE,-8.16497325,157.5857143
SMW,26.73323146,-11.68326966
TID,35.46657752,1.34994268
CSQ,41.06653932,-94.36644383
GLI,-29.67656607,151.6904507
JIN,0.45635981,33.19211228
BCZ,-13.78326965,137.7996371
MMF,5.71661573,9.29994269
TKW,-5.24994269,142.1496371
VNE,47.64986631,-2.76663483
PYB,18.83325056,82.63309777
FPR,27.44988539,-80.33313596
GTZ,-2.16525972,34.22767379
GNT,35.14990449,-107.8663865
LOB,-29.96653933,-71.53315507
CAV,-11.8999618,22.86657752
PLK,36.64990449,-93.21640563
CFP,-18.78328875,144.349618
WEM,51.29988539,0.41671121
LKA,-8.34992359,122.9830405
DER,-6.09998088,147.0829641
IDO,-11.56661573,-50.66653933
RSB,-25.83323146,139.6329832
NCN,60.66927043,-147.9996371
SYK,65.05788769,-22.79409854
OLM,46.9734912,-122.9029985
OBD,-3.89994269,136.1996562
ADR,33.4498854,-79.56646293
SSI,31.15043926,-81.38920932
ZFA,63.21646294,-133.3663293
MDX,-29.16715048,-58.07538196
LXU,-14.41661572,23.19992359
BSM,36.64990449,52.34982811
MOH,27.48380441,95.02058822
LFK,31.23409089,-94.75003818
YNK,50.08321236,-125.9163483
ERE,-6.63328875,143.899618
PCC,1.89998089,-75.1497708
HPA,-19.81661572,-174.3328877
LND,42.83319326,-108.7330405
KTB,55.68815889,-132.534683
HMT,33.73321237,-117.0246944
ANY,37.14986629,-98.03307868
BJB,37.48819708,57.30538577
NET,17.26661572,-87.84975171
PRB,35.67043544,-120.6254966
AIE,-5.16663482,144.6662911
PSS,-27.38382352,-55.96736058
KEG,-5.79998089,145.082945
BYM,20.38326966,-76.6497708
TXM,-1.43330785,132.0163293
NCT,10.13880825,-85.44476698
CTE,9.31661573,-79.09978991
SND,16.66661572,105.0163865
CWF,30.26631015,-93.14948433
GUH,-30.9499045,150.2329641
GRY,66.55456454,-18.01741786
XLB,58.59980901,-101.4664056
LDU,5.03525592,118.3258212
URG,-29.78158899,-57.03815889
FNE,-8.59996179,147.2329641
GCW,35.99014514,-113.816081
ENK,54.3498472,-7.63326966
MZW,33.52184872,-0.28304047
TLG,-9.09992359,160.1495798
FMC,66.91650112,-149.8412911
PAU,21.44994269,94.51644384
TPT,6.48328876,-8.86661573
BXR,29.11655844,58.36650112
GGS,-48.76650113,-70.2497899
RCH,11.52908708,-72.92423604
VEL,40.43875095,-109.5099694
KHM,22.99990449,97.00805957
LCC,40.23901832,18.13326966
TSG,63.3498472,-143.4996371
MUV,39.86791443,-75.24843391
TJQ,-2.74996179,107.6496944
BPH,8.19660045,126.3207983
BCO,5.78330785,36.5498663
TUD,13.73605804,-13.65825056
ELU,33.51657753,6.78328876
MIT,35.49986631,-119.2663866
YTT,52.84984719,-104.0663674
LRG,27.8499236,65.08315506
VPN,65.72039724,-14.85051564
EAB,14.58328876,43.4998854
TDR,-24.98325057,150.0829641
GSN,-31.66655842,137.766291
MUW,35.33325057,0.1499427
DKA,13.00021007,7.68328876
LHG,-29.45821237,147.9829641
CIM,6.48328876,-74.11644383
NAH,3.71665393,125.3663675
PUL,47.73317416,-122.6496944
LIE,3.6235485,18.63878914
TEI,27.94990449,96.13309777
YUS,32.83630633,97.03584797
BOX,-16.06661573,136.2829641
BYF,49.96988157,2.69243695
MDV,0.94996179,10.78326966
AYH,52.36655842,-1.04999999
FRP,57.84568372,-135.0246371
LAH,-0.61661572,127.4829832
VTA,14.94992359,-87.39975171
GME,52.41652023,30.9999236
DTR,48.51652023,-122.8330405
GTS,-26.96659662,133.6163102
KNO,51.33323147,3.28332695
MVF,-5.16663482,-37.2499045
SOO,61.29980901,17.0499236
MDS,21.78323146,-71.71644384
MIX,-6.24998089,-58.9998472
KAW,10.0499427,98.51642474
ROH,-18.24992359,143.9996562
HVM,65.41650113,-20.99994269
SZM,-24.58326965,15.83325055
DHI,28.68323146,80.63313597
SKL,57.33317417,-6.24998089
BKF,58.59980901,-156.2329641
BGT,34.56657752,-113.1830214
TOA,33.83325055,-118.3163675
BZS,38.86323528,-77.01313978
PBB,-19.66661573,-51.18317416
ULH,26.61657753,37.86657753
BMT,30.08325056,-94.09973261
MZA,29.43323146,77.66648204
SHO,38.13323146,128.5996753
CBA,57.71648203,-135.1996753
KRC,-1.71663481,101.2497135
PAQ,61.59980899,-149.116272
MQG,-22.08323147,17.36659663
NEG,18.30825055,-78.33311686
RWS,-22.80045835,-47.19207409
RBN,24.61655844,-82.86646294
LMS,33.11653933,-89.0497517
CSM,35.53905652,-96.93305958
BLM,40.18321236,-74.01646294
*MS,-1.06925133,35.05066844
GDM,42.56653933,-71.98315507
SQC,-31.24990449,119.3496944
GRC,4.59998089,-8.16663483
NCG,30.41653933,-107.9164056
CHW,39.84986629,98.41638654
BBD,31.13325055,-99.33305958
LTT,43.28319326,6.63328875
SWI,51.56653933,-1.78332696
AGC,40.35458363,-79.92977463
OTN,38.86655842,-87.4497708
ZTS,49.93321237,-126.6663484
SNG,-16.38300227,-60.97620319
KKD,-8.88328875,147.7329832
ONJ,40.18905651,140.3749045
PDR,-5.31107715,-44.48015659
RAG,-37.83323147,174.8662529
PPV,56.33319326,-133.6663293
YMA,63.61621466,-135.8732429
OCV,8.2499427,-73.33315507
LAA,38.06848738,-102.6900114
MGY,39.93323146,-84.25422077
BJN,-17.18325055,38.08321236
XLS,16.05022918,-16.46023681
OBM,-7.74998089,147.5995989
NLE,41.84152023,-86.2247899
BWA,27.50408708,83.41976698
GSC,-25.16659662,115.2496753
WAE,20.49992359,45.16655842
UBU,-14.29996179,126.6496753
BDX,45.46655843,-105.3664056
UND,36.66044689,68.90895721
RVT,-33.78546599,120.2011077
SGZ,7.18384262,100.6164248
ZGC,36.04990449,103.8497326
CGX,41.85876621,-87.60807867
TCN,18.49967532,-97.41749427
GYU,41.93319326,115.9830596
GXG,-7.78326966,15.4499427
LHP,-6.4999618,155.6995989
BIC,58.299809,-157.5162719
YAV,48.86653933,-123.2996562
WET,-4.16665393,135.8329641
NUT,-5.63330786,151.382945
TIQ,15.00189075,145.624618
BAC,4.58330785,-72.96646294
TEN,27.63323146,109.0497135
IIS,-4.33326965,154.3412911
YLN,46.38317416,129.4996753
CJD,1.33332696,-74.26644384
FUJ,32.66653933,128.8329832
LTB,-41.23321236,146.3996562
NGQ,32.51653932,80.06642474
RFS,13.88325056,-84.39975171
WAN,-25.36655842,141.932945
MKQ,-8.51659662,140.4996371
KNA,-33.03323146,-71.56644384
KJP,26.08326966,127.3329832
IAO,9.85886172,126.0135791
MJC,7.38162718,-7.52830403
WAB,-5.48330785,143.732945
TTT,22.74992359,121.0996753
BLN,-36.5498663,145.982945
OUT,10.48326966,16.71657753
LDG,64.89980901,45.7498854
PPF,37.33212375,-95.50834605
FYM,35.14990449,-86.56644384
DAK,25.41462948,28.99904506
MNC,-14.47992741,40.70849884
SRT,1.69996179,33.61655844
FAC,-16.68328876,-145.3329832
AFO,42.73321237,-110.9330214
HPT,42.74988539,-93.19973261
TEE,35.46657752,8.14996179
SIR,46.2498472,7.33326966
BLC,5.89715431,10.03160808
PUR,-11.11243314,-67.51982428
PVO,-1.03332695,-80.46646293
ANB,33.59014513,-85.85557677
MUK,-19.33326966,-158.4995798
PVF,38.71655843,-120.7996753
WAL,37.93321236,-75.38313596
SVV,6.99998088,-61.9998472
LOZ,37.08712756,-84.07671886
PKK,21.3432582,95.10613063
CGT,20.44990449,-12.36663482
FTY,33.78323147,-84.51646293
UNU,58.299809,-134.4163292
XEQ,60.26648203,-44.63319326
PTS,37.44654316,-94.73032848
MPA,-17.4999236,24.26659662
YME,48.83319327,-67.51650114
LCD,-23.01657753,29.71655843
ZAL,-39.79153933,-73.23924751
DLN,45.21652023,-112.6330405
PRF,55.13319327,-131.9996562
WRY,59.34980899,-2.94998088
BDW,-17.29990449,127.4663674
CRO,36.0998663,-119.5497135
GUT,51.92263177,8.30632161
JXN,42.25874713,-84.46117264
HCA,32.30351413,-101.4336325
CDP,14.51659663,78.78311686
NTT,-15.4999618,-173.9995416
RCR,41.06653932,-86.21642475
YNM,49.74986629,-77.79980899
APR,-8.4999236,144.9996371
JMC,37.87849503,-122.5094347
KAK,-4.66661572,145.999618
YML,47.64986631,-70.16648203
SNS,36.66657753,-121.6497135
OTY,-6.59994269,155.766291
RZZ,36.46655843,-77.66648204
KBH,29.13323146,66.51646293
GBO,39.26653932,-76.749809
JJA,-8.21659663,159.2662529
OLP,-30.9999236,135.9996371
DBT,11.96797172,38.02517188
HBF,-6.15304067,106.8486388
LHN,23.43323147,121.2996944
IES,51.29346828,13.35607333
WIO,-31.08323147,143.5496562
QUB,26.59990449,12.76661572
OKT,54.43315507,53.38315506
NUW,48.1998472,-122.2830023
ABH,-23.64992359,146.6329641
BMR,53.71650113,7.3999618
AEO,16.7090718,-9.6355233
FCY,34.9498854,-90.76644383
HOQ,50.28873184,11.85492742
MBW,-35.99988539,145.999618
OMR,47.0273491,21.90297936
YMI,49.9998472,-94.66644384
BCV,17.26661572,-88.78309777
SYS,34.83380442,127.6165966
KGJ,-9.957754,33.89209318
DRC,-17.83326965,20.69994268
FIG,10.34994268,-13.56663483
BQA,14.9999427,121.0830023
HYF,-3.63328876,143.0496371
SRI,-0.49996179,117.1497135
SXA,-6.03328876,147.6162719
CSJ,10.03326966,110.9997135
FDK,39.41653933,-77.41644384
USI,8.16663483,-59.83315507
DGB,58.08317416,-152.749618
PBQ,-11.69994268,-61.1998281
STE,44.54512986,-89.53057677
XSA,5.01663483,-9.04996179
NAI,3.7499427,-58.9998472
SRS,8.64992359,-75.13315507
SDO,38.13323146,138.4163101
HFS,60.01730326,13.56909854
BGJ,65.51619555,-13.80492741
WBM,-5.61663482,143.9162911
YMW,46.38317416,-75.96646293
EKS,49.18321236,142.082945
BDV,-6.99998088,29.79992359
CWP,33.76655843,72.43315507
FSK,37.83323147,-94.6997326
ABW,-10.18326965,148.699618
MHM,63.86900304,-152.285466
YRQ,46.34988539,-72.68313596
SSD,1.91665393,-67.0997899
BJU,29.36659663,81.33311687
IBA,7.43187546,3.91105805
HHR,33.92681436,-118.3360771
PEP,-14.1499618,130.0996753
KAM,15.34996179,41.66653933
ONR,-24.81657753,140.5663293
ARJ,-2.93330786,140.7829641
ABG,-17.66659663,143.1996371
NVR,58.51650114,31.29992359
HMJ,49.41652023,26.99988539
ASG,-43.89986629,171.7828877
SPH,-8.99994268,147.766272
WLA,-19.78326966,120.6663483
WEL,-27.99992359,26.74990449
MWH,47.20485101,-119.3152597
SHS,30.31655842,112.2330596
TKP,-15.4499427,-145.1412719
BKX,44.30322765,-96.81084797
CNV,-15.66657752,-38.98321236
MXS,-13.71657753,-172.2328877
CLU,39.21652024,-85.91642474
ORZ,17.16657753,-88.74975171
MCR,16.9999045,-92.00809778
NEU,20.41661572,104.0663674
AAW,34.19988539,73.24978991
XJR,37.6709702,-1.69663865
KDB,-29.9998854,119.9997135
ZJN,52.11652023,-101.2330405
PYE,-9.01661572,-158.0329068
IFH,32.91657753,51.54986629
TUJ,5.83326966,35.56655843
TNW,-1.10001909,-77.58317417
SPY,4.73021389,-6.62687164
EAA,64.77650877,-141.1482238
NLO,-4.32496179,15.32629868
OKY,-27.40656988,151.7346257
YFI,57.22568753,-110.9763942
MNP,-1.5499618,145.0329832
KVR,44.27234528,135.0285332
DNN,34.76653932,-84.96646293
MIO,36.88321237,-94.8997517
MDB,16.99852941,-88.32032083
POQ,55.3498281,-132.4996753
HOE,20.49992359,103.7497517
LGZ,-0.16661572,-74.76646294
CIG,40.49541633,-107.5247326
RCS,51.3498472,0.49996179
COG,5.07914438,-76.66312069
ELW,60.89982811,-146.2329832
JIC,38.54180671,102.3483575
PRQ,-26.83326965,-60.66652023
LIW,19.68855996,97.21667302
MYG,22.37658517,-73.01814361
VCT,28.85099311,-96.91420932
BKZ,-1.29998089,31.7998854
WRA,6.96663482,45.33317416
NTX,3.94996179,108.3830787
BAO,17.38493123,102.7925134
ZQS,52.9998472,-131.9996562
YLR,56.49986629,-100.0330978
TEF,-21.712987,122.2118984
GSH,41.58323146,-85.83311687
RVA,-22.80189074,47.81928952
ODY,20.58323146,104.1664056
CHZ,42.58321236,-121.8663483
CTX,42.5998854,-76.18315507
RIR,33.98325057,-117.3663483
MEV,38.9998854,-119.7496753
ARG,36.06657753,-90.94973261
RNC,35.68321236,-85.76642475
OLE,42.240699,-78.37643237
NIN,60.06652023,-151.7329641
YKJ,57.24980901,-105.5997135
KBB,-17.76657753,129.2163483
RBQ,-14.44996179,-67.5497899
OMC,11.04992359,124.5663483
MVS,-18.08325055,-39.56653933
OUE,1.61665392,16.0485676
LNJ,23.73878914,100.0239305
SFQ,37.08517951,38.8498854
RHD,-27.53325055,-64.94982811
PIW,55.6998472,-97.33309777
BJH,29.5498854,81.249809
LSX,5.06665393,97.31642473
NDA,-4.53328876,129.8996562
OGD,41.19625666,-112.0105233
GHT,24.96657753,10.16659663
OWE,0.34996179,9.48328876
WAZ,-28.14992359,151.9495989
TBY,-26.06659662,22.46659662
BGQ,31.1998854,-101.4664056
SZI,47.69988539,84.86642475
EYL,15.13326965,-10.56663482
GGA,29.22908707,-13.50131779
AGI,5.83326966,-56.83315507
WJU,37.43405271,127.9513178
GFL,43.34432772,-73.60897631
DBD,23.78325056,86.4497899
PMA,-5.24220778,39.80179524
WKK,59.27761648,-158.6107334
SPJ,36.97379677,22.52629868
AMN,43.38323146,-84.6497899
GCY,36.21657753,-82.8497899
HAQ,6.73326966,73.149809
KEM,65.77981282,24.58573336
KCM,37.53432009,36.95042016
CDA,-12.90521388,132.5221352
PEA,-35.73323146,137.9329641
GJR,65.99507256,-21.32687165
RBM,48.90068753,12.51800992
AEA,0.48328876,173.8495416
KYO,28.21655844,-82.36644384
NTQ,37.29018333,136.9649542
SNI,5.03302138,-9.06354086
AGL,-9.34022152,149.1548892
POD,16.66661572,-14.96659663
NCH,-10.36380825,38.7748854
EIE,58.46648203,92.11644383
GKE,50.96069517,6.04245607
YOE,55.73319327,-117.2496944
NQL,-13.99996179,-48.98319327
YFJ,64.19037432,-114.0752865
GLM,-22.91659662,138.8329641
DLV,-12.56659662,130.6329832
CAO,36.44988539,-103.1830405
WND,-28.26657752,121.8330023
AIS,-2.64998089,176.8328686
COW,-32.79986631,-70.63315507
KLM,37.36655843,55.4498663
OKK,40.52962184,-86.0578304
LSZ,44.56678761,14.39381206
SED,31.14992359,35.38321236
DCK,66.94978991,-156.8995989
MLQ,-7.99159663,146.0846448
PYO,0.08330785,-75.89977081
TND,21.79990449,-79.99978991
SDW,22.48326966,91.41640563
OKS,41.39988539,-102.3497326
WSF,54.58315507,-164.9162338
RZP,11.05330404,121.9413484
JAL,19.4721543,-96.78168448
WDG,36.38347974,-97.7906035
GAB,38.86655842,-117.9163866
ZOB,51.68319327,8.36665392
TMK,15.56659663,108.4830596
RNG,40.09457601,-108.7602559
WAC,7.16659662,37.16653933
MDR,63.10674178,-154.7162911
IDP,37.23323146,-95.69977081
RAN,44.3643048,12.22465622
CTB,48.63317416,-112.3330405
TUV,9.09161573,-62.04980899
KNL,-5.9999427,147.499618
MKU,0.5591482,12.86103895
LOT,41.58323146,-88.04977081
TGB,1.41663483,126.7830023
YCA,49.68317417,-124.9830023
AVG,-15.64996179,130.0163102
TNZ,48.73957218,98.27503819
RLR,-22.64522439,45.32350496
MDU,-6.15859434,143.6496371
TXF,-7.13330785,-37.18321236
MTT,17.98326966,-94.51644384
DRN,-28.58657371,148.2148969
YWR,48.58321237,-85.33309777
MGZ,12.44994269,98.61640563
CFQ,49.03682198,-116.4980328
MBE,44.26655842,143.3829832
INO,-1.9499427,18.27908708
NBX,-3.36663482,135.4329832
YVG,53.34986629,-110.8163674
TWT,5.16663482,119.9997135
IRI,-7.67051182,35.75019097
HMS,58.29425132,-135.3468678
AHS,15.44157752,-84.4247899
KBW,56.28317416,-158.3829259
CTZ,34.9999045,-78.36646294
GRH,-10.22492359,150.5496371
AOS,57.46650112,-153.8329641
YKE,53.04986631,-94.66644384
ZAJ,31.09990449,61.98317416
GMO,10.29797553,10.89883497
PBA,71.28311688,-156.766272
NIS,-2.66665392,151.999618
ADC,-7.13330785,145.7329641
GPN,-11.76663483,130.0163102
PSY,-51.69986631,-57.849809
BGH,16.63326966,-14.19992359
AGV,9.55215811,-69.23313597
AJM,20.28328876,74.79980901
NVS,46.99984719,3.14994268
RRG,-19.7499236,63.3498472
KCK,57.76982427,108.0597021
UUK,70.41646294,-148.9163102
PCP,1.66661573,7.41663482
HTN,37.4998854,78.4997899
XDE,10.96661572,-3.24998089
WHH,40.03040487,-105.2344538
GOC,-9.16661572,148.816272
CMK,-14.29996179,35.04986631
VHN,31.04988539,-104.8330405
VGD,59.28317416,39.9499045
YFE,48.7498854,-69.06646294
DSL,7.98328875,-10.83328876
QPG,1.34994268,103.8997517
LXG,21.0499045,101.4664056
ISM,28.44992359,-81.33311687
LAT,4.74998088,-74.049809
LFR,8.24048892,-72.27203972
NDY,59.2498281,-2.58328875
CKH,70.63315507,147.8829832
LYX,50.95593964,0.93913291
TLO,-4.98328876,152.0329641
KNC,27.09992359,114.9830214
BWK,43.28571427,16.67967913
PCA,58.9012414,-157.7015661
AEH,13.85133688,20.85074483
MBZ,-3.39998088,-57.69980901
YCW,49.16653932,-121.8996944
TLF,63.66646294,-152.4996371
AQY,60.96652023,-149.116272
KHC,45.36652023,36.44988539
UKH,19.36799082,56.39982811
GVI,-3.96663481,141.1496562
CCO,4.56663483,-71.33313596
BGX,-31.39852941,-54.11235675
DOF,55.21231855,-132.2663102
OMB,-1.59998088,9.26659663
LZA,-7.66661572,22.49994268
XDK,51.03323146,2.33330785
MJY,-2.73328876,103.5664056
DDI,-20.26661572,148.816272
ENW,42.58321236,-87.81640563
KBG,2.32941175,31.49627578
VDY,15.17188692,76.64341098
EWO,-0.88332696,14.7999236
OLA,63.699809,9.61661572
CRJ,-31.8999236,132.2996562
MTK,2.99994269,173.9995416
BUW,-5.46663483,122.6330214
SXV,11.6499236,78.16644383
SST,-33.41653932,-60.78317416
JQE,7.49994269,-78.16644383
MHC,-16.49994269,123.3663483
PUZ,14.04522534,-83.38338424
YSV,58.58319326,-62.49980899
OPA,66.31065698,-16.46659663
AUD,-18.50689456,139.8813025
SSS,-5.61663482,147.8162911
OCE,38.31652024,-75.11648203
SFK,-0.69998088,-48.52207791
CCL,-26.74990449,150.632945
GBI,26.66659663,-78.4997899
MNQ,-24.88326966,151.099618
SGP,-20.81659663,120.2330214
BJJ,40.7998854,-81.93311686
TNJ,0.91913673,104.535848
LHB,54.23319327,-165.5995989
SFE,16.5999236,120.2997135
FLD,43.77152404,-88.48418639
SKM,5.87773108,-57.174809
ZER,27.63323146,93.83307867
LTI,46.6498854,96.41642473
ORJ,4.71663482,-60.03317417
BJK,-6.08330786,134.2496562
OLO,49.58760502,17.21075247
HRZ,-27.63821619,-54.34039342
YKI,58.97704354,23.86323529
GWN,-6.56659663,146.2496562
LPJ,6.99998088,-67.66650113
TUE,9.57244078,-79.48699387
ONO,44.02265086,-117.0135791
LPE,3.73326966,-76.21644384
HNG,-20.66659662,164.8995607
WAI,-14.91657753,47.94986629
ZAO,44.4498472,1.44998089
AAI,-12.91661573,-46.93321236
ATD,-8.86661573,161.0329068
TOM,16.73216195,-3.00521388
PCN,-41.34986631,174.0328877
CYZ,16.92994651,121.7555386
ATX,51.88315507,68.3998281
PCS,-7.08328875,-41.46652024
ESK,39.83319327,30.58321237
QQQ,39.22431244,-121.0011268
KOU,-1.11663482,12.50826966
HAW,51.7998472,-4.96661572
HVA,-14.63325057,47.76652024
GYR,33.43321236,-112.3497135
LCL,22.28325057,-83.61646293
BKB,28.01659663,73.29980899
BKU,-23.73214284,44.39100457
LJN,29.03823529,-95.45666538
PKT,-14.24994269,129.5330214
CTP,-1.24996179,-46.01653932
TYA,54.19984719,37.61653933
YAD,50.38321237,-105.5330787
CVO,44.63319326,-123.1163675
UAC,32.44990449,-114.7996753
WTT,-6.0499618,146.3996562
YOY,44.99988539,-71.9998281
EEN,42.90068754,-72.27060732
PTW,40.24990449,-75.63311686
CDE,8.33330786,-77.5497708
KLS,46.14986629,-122.8996753
CSD,-17.96659662,135.9163293
SWT,60.49984719,76.9997899
PLD,10.24996179,-85.41646293
BBX,40.13651642,-75.26728418
TGX,10.48326966,-6.41671122
KHE,46.67515277,32.62769289
NWK,41.79990182,12.41608154
TTF,-5.61663482,141.0474408
YVD,-7.54996179,146.1885218
RON,6.29994268,-71.08315507
KOG,15.56659663,105.8164056
WHF,21.7499427,31.49988539
PCD,43.01653933,-91.11640564
PUO,70.25122229,-148.3365928
NUR,-31.43325056,130.9163102
GBJ,15.86659663,-61.26652024
PPD,18.1499427,-65.83315507
FAQ,-4.61665393,141.9579832
ATS,32.84822383,-104.4666921
KYK,57.56596637,-154.4496371
HUV,61.73313597,17.11661572
RKR,35.04986631,-94.61642473
CDS,37.41657753,-100.2163865
PNU,37.83323147,-112.3830596
GMR,-23.16657753,-134.9996562
IGT,43.31762794,45.00154697
FID,40.9998472,-71.9998281
PMX,42.1498854,-72.31644383
WAF,32.33325056,69.53313596
TAD,37.30542397,-104.3247135
IMO,5.03330785,25.08323146
MYK,61.41652023,-142.9163101
LZU,33.97792206,-83.96201298
LWE,-8.4999236,123.3663483
MHV,35.06653933,-118.1496944
LUW,-0.93328876,122.7830214
CVC,-33.69986631,136.4996562
VNR,-16.86657753,141.9163293
WKN,-5.86661572,155.2162529
CVH,-37.91653932,-70.99978991
DNF,32.5498854,22.76659663
RRK,22.25660808,84.81451489
KNV,50.68321236,-125.8329832
DTL,46.82624139,-95.88586707
DMN,32.26655844,-107.7497326
XJU,42.33764323,-3.70106951
SXN,-20.54994269,26.11655843
PPI,-33.23325056,137.9996562
HDR,27.04990449,56.16652023
VTU,20.96659663,-76.9497708
MRG,-16.9999045,145.4663102
TUY,20.21659662,-87.46644384
